Item_Identifier,Item_Outlet_Sales
FDQ57,1783.083912009728
FDE59,887.4590320438595
NCM43,2314.15117181282
DRI51,2483.0157954394153
NCG30,1775.0218252675045
NCK54,1859.4061059394833
FDQ16,222.34498540798802
FDI36,2985.795718002104
FDX16,3549.646499704086
FDA34,2534.6979144080356
FDJ48,3137.8961684519154
FDU47,2046.3789881730474
FDS39,2088.445686317392
FDD11,3545.0428492896745
FDM16,1856.9749521346846
FDU56,2492.190022886315
FDQ32,1874.2367720087357
DRK35,544.1846373412858
FDA58,3254.720806908983
DRG48,309.0616705085569
FDT59,527.9648544319576
FDQ31,185.83217124679612
FDS51,867.0917325216128
FDW32,2185.611240690369
FDI15,5491.123360268944
NCV30,957.3894238098479
DRG25,2870.2920459928373
FDT02,436.7449931617309
FDO33,2937.7043759543094
FDP38,779.0186113340221
FDZ45,3123.4502064417347
NCA54,4418.792517024633
FDU33,616.2176857639246
FDN58,3471.264536149641
FDI05,1037.981203056411
FDM57,160.60436360687942
NCS42,2157.4233644979377
FDB57,2974.296100809591
FDC03,2852.186538137836
FDZ58,1747.0996034559994
NCK29,1866.5452152764833
NCR53,3290.632961153592
FDE26,3624.1690018021322
FDU52,2169.6552901669106
FDE41,2117.1868594621014
FDU38,2591.633369130911
FDA52,2497.466309131016
FDW46,1059.3591940504155
DRI59,3460.1183104597662
FDT38,1221.0697600261528
FDL33,2627.6224460151543
FDQ01,5772.584600841409
FDJ08,2729.4843161850777
FDQ47,587.7045454061137
NCZ18,3239.943125208626
FDE29,902.215341272471
FDF10,3513.2393794090226
FDC48,1170.5315840511225
FDY58,3353.8592613114633
NCX30,593.3900304258879
FDV11,2720.113995484031
FDT46,734.5070563585402
DRD01,113.62409702271154
FDQ11,3473.795947679114
NCM41,1352.7505460074995
NCC55,474.8410906324059
FDG45,5274.097208448458
NCQ54,2603.843876316062
FDM34,1757.6251191199278
FDD17,472.7576373778167
FDN38,5895.137354972459
FDB53,1818.6314357741967
NCL06,3751.9581243754915
NCV18,153.10594217514034
FDX25,2932.7811840277527
FDB39,868.901037094796
FDC33,2956.5685800994706
NCO14,501.16934651501305
FDA58,5472.965095807761
NCQ02,2935.4147038516985
NCR53,3239.857411294921
FDN52,1199.6696906297243
FDG26,3557.7297376495353
FDE23,1141.3026597674484
DRI37,803.3507837115736
DRH37,2168.7507669017755
FDO01,1922.450941521214
FDK45,1816.011254913945
FDP23,3137.064656619972
FDM33,3230.3822307063783
FDD36,1872.0442022983823
FDL56,1151.6749884201106
FDT27,531.118086019782
FDG52,601.0549191151844
NCL42,3583.6820151484962
DRJ24,2644.6399736536696
FDV38,733.030001528893
FDT35,2465.376895581699
FDY51,3058.824710887126
FDC37,1526.8058657206589
NCP43,2646.6276100767454
FDO33,1551.0195082537534
FDW04,1587.7268803057307
NCC31,2223.4867990048065
FDK22,3074.123409618771
FDJ50,835.3782213249992
FDV13,1300.3527464010876
DRL60,2218.4122812520995
FDW03,1520.9077360349336
FDY27,2723.6304792247406
FDB39,1373.400711957574
FDU59,2244.9441129028046
FDZ57,1915.9196907304733
FDO21,3228.352378525239
FDS43,2516.554643211595
FDU28,451.1288908047107
FDC51,256.18706282539034
FDW16,178.35279641821688
FDP32,247.86480588698655
FDB60,432.71299725745627
NCQ30,1784.9835699385485
FDD26,2830.325343077897
FDI44,1075.7532677444906
DRH23,832.5046814807795
FDO44,1536.794293823616
FDG04,2768.423924196045
FDM32,2315.9887119621108
FDM09,2493.7171162819077
FDZ47,1404.7205634241081
FDM40,3481.8017433402983
FDY48,1518.517481012153
NCM30,568.7543506914386
FDX36,509.84197153217957
DRF03,518.4964196787756
FDN51,3726.052016414126
FDM57,1172.924184453549
FDB35,1346.1659263155502
FDY13,2017.4402265097613
FDA37,1901.9486148555507
NCX53,2040.3867324731928
FDD59,949.8487689052246
FDX10,62.40098669267522
FDC03,2619.1809212461912
FDW43,3515.1124844356573
FDW10,2265.4293933971926
FDY14,6145.445669811758
FDV43,598.127077516162
FDO40,2111.4377809158295
FDP46,2306.183560101225
NCE43,326.23846741696224
FDD05,1923.194759078763
FDJ60,349.74889693514115
DRE27,1202.9699407192268
FDO11,4056.330305532365
DRG11,2535.1906373648867
FDK33,460.9042433226796
DRM23,2477.186992475904
FDJ02,3583.503366995435
NCZ05,1434.0517498408742
NCL30,1757.821265512618
FDZ19,2260.215601701871
FDM45,1760.6072416247976
FDO36,2543.9720717842347
NCK31,722.8806877326451
DRJ37,2151.6814542578227
FDP24,1535.7885486266541
FDF46,1651.8649120340187
FDX46,125.00902214120549
NCL18,2821.5914930834538
FDJ26,3208.6012062343752
FDJ07,1628.2345914682799
FDY15,2210.0315907845343
DRG01,1032.5760685668624
FDF58,963.5790780159153
FDZ14,258.48189517409867
FDP31,809.3078273296417
FDH45,587.9725963175124
FDA09,410.7258219276762
FDW31,3183.917439347063
FDA57,578.226639644229
NCE55,2638.196149794847
FDC17,456.9854778784441
FDC59,933.2010707457085
FDA22,2468.0314577041718
FDK52,3327.9359894156623
NCM26,2096.654429231827
NCT53,2553.2986128559237
FDW45,1804.1246934892508
NCI18,3149.0689875009966
FDE38,2146.6111036053467
FDF08,181.99273954492304
FDY58,475.3202381085
FDF58,150.75476463837538
FDX39,3297.8416321568075
FDB44,2944.1517824518533
FDF28,1854.7601588888942
FDE39,1568.6797953753237
FDT37,3295.2438733291674
FDZ45,3048.3240190938423
FDO40,2264.8099694442576
FDM57,2133.4911787118785
DRG36,2473.276002120141
FDY36,143.47758434331135
DRL60,3610.6373081142715
FDS25,225.4987958514495
DRF49,2610.2131998471664
FDP16,3279.0355654546984
FDS60,2354.308887839422
FDU15,890.2414913556847
FDK43,1924.2937266447889
FDN25,811.529693067355
FDE53,1456.0151063208523
FDB22,2248.9881142979325
FDE39,1796.3179045509082
FDX35,3609.482852414395
NCG54,2516.010865753173
FDH27,2132.2354121713056
NCK42,2914.0088851704795
FDS25,1480.4702851121572
FDI10,2270.4773021141177
FDU35,1590.011431162285
FDI04,3150.409165939036
DRK23,3942.493961265783
FDB53,284.090333042353
FDY02,3913.251637978114
FDM60,614.6729079220985
NCJ31,553.6886754245284
DRP35,1782.5601738661505
NCQ30,1631.1088748005545
DRL11,340.066683613555
FDU01,2786.2776647392434
FDR39,2840.733149166369
FDO08,2541.366554288614
FDC02,3789.964250957642
NCZ29,2060.9636159711763
FDF29,267.5077737131775
FDZ23,2928.5423563913
NCU53,2130.8846467559565
NCW30,3152.2426881484307
NCM26,3728.87481946625
FDV50,3209.489381476252
FDW15,2043.3868136986887
FDI35,4754.187033459329
FDO11,3905.7167565922973
FDN48,1348.9392677630226
NCA17,2131.0262901415176
NCN54,998.670474240099
FDP22,674.4299366444461
NCB54,2036.061860838346
FDD08,487.11994246065524
DRM48,86.5701208369482
FDG41,2706.0873164510585
FDE44,1210.908339239313
FDE26,2148.171544526103
NCS38,1598.9399965914292
NCJ54,3015.8655744959005
FDI40,203.5612413293633
FDN45,2722.5008717809897
FDU43,3417.1822178947286
FDI04,444.520592478309
NCC07,1298.4506440912921
NCC07,224.75565839588444
NCD18,3172.839653135291
FDU55,3925.9471640819133
FDX59,548.5732135976245
FDR52,2888.790311796889
NCP17,914.1800723900458
FDQ32,1746.6567844529097
NCT17,2876.9493163265124
FDO10,858.7067948520915
FDE32,497.4848390372976
FDN44,2350.128897233492
FDH02,1393.6158503311533
FDK60,1462.157809822677
FDS24,179.5800904350176
FDL03,442.3543089103705
FDB46,5149.925109331847
FDO48,3259.7990587022964
FDZ39,1476.1588640534164
FDT02,816.6455237092393
FDC50,1420.3699543792236
FDP39,801.592023010894
DRG15,755.2655827909456
FDP10,1249.0654018606704
FDF53,4781.36467649322
FDN34,2389.6191341864774
FDK02,1700.3789656617328
FDC23,2629.9843664110813
FDJ10,271.4540383328205
FDE53,1616.6429419053711
FDR25,3791.6748654524495
FDW50,2423.2624324392955
FDS09,735.9474666001563
FDW49,384.33099382303067
FDU51,2640.9109826175163
FDF28,1634.2740936525263
NCY30,2362.650846287599
FDD44,3539.5969745505663
FDX09,2617.4914365378545
NCF30,1798.9756291684246
FDZ50,393.70956706013396
FDW37,1240.2277020534632
FDD11,3616.759468461425
DRH39,879.103899944583
FDA36,2600.155051032705
NCG43,1275.3128740653297
FDF02,1541.9857472078922
FDP57,2555.8451891516142
NCE42,2947.0390249664274
NCR38,5384.154339276822
FDP03,274.5061613277298
FDO51,650.30306515969
NCQ42,1834.0829239777563
NCM41,1346.5284323533363
FDH48,2089.695119209596
DRF60,3220.557878832678
FDJ27,1565.8292127192135
FDQ14,2045.9330119309775
FDN27,1631.764599523875
NCQ02,2650.9497558101903
FDJ33,1833.256570290281
FDP07,5127.748375716436
DRE01,3533.9436404543503
FDU36,1324.8553834434451
FDL28,3393.6999785165453
NCX53,1925.008908881121
FDZ39,1444.4534653177552
NCP42,2747.99137602718
FDJ14,1234.235823706611
FDK04,811.1602819887162
NCC19,2838.6042063647956
FDS09,610.0278533722312
FDZ02,1496.8733490762138
FDD35,1571.0796075278522
NCY42,2170.715379276979
FDB05,3217.4891464457783
FDF20,3116.1772584005976
NCO41,1296.887449742585
FDC40,2005.3761593240506
FDV58,2479.9711634429846
FDZ57,1804.2988371368274
DRM35,2513.9209841642014
DRN36,1195.491427641692
FDQ13,1247.5788658614174
DRO35,233.2334336014589
NCD43,1636.8158642113938
FDA51,1421.6865824722038
NCX17,5194.505105700959
NCZ17,626.9302090711662
FDR11,4141.439945643065
FDW34,3423.832660194804
FDN50,1352.0252772007323
FDS09,743.0671545618429
FDS48,1920.9896699919907
FDL44,2402.6176147208353
DRF48,2371.5538075157788
FDA14,1813.5057200792646
NCD30,1426.877433858323
FDI16,691.1254696509696
NCG06,3631.536233923838
DRZ24,1917.1918781406569
NCS17,1393.912825988494
FDB37,3341.4966390162
FDE10,2006.4605302425618
FDC57,2717.0197692173238
FDM12,2543.538186070262
FDE24,1946.5274692429552
FDW22,2974.7910145369788
DRD01,1269.1178071361298
NCZ18,5422.850561249568
FDN49,538.0363064439969
FDR22,1816.1933842982596
FDV08,84.22074413896604
FDY39,3109.0395275847113
FDV36,1835.6017544108504
FDO60,586.6763457394916
FDU04,3117.844348544074
FDR20,1147.133576575226
FDW19,225.1120414410591
FDU40,2556.587376341634
FDK15,1389.3862372293852
DRF15,2223.469441929275
FDQ25,2730.5723890516338
FDI48,113.99886299088412
FDS49,1167.5117774794223
FDV22,2520.187138435418
NCV42,1550.2517248108124
FDX26,2647.880201656923
FDI33,1107.3572783200113
FDZ14,1735.4840594882724
FDG10,735.7730701916112
FDM38,596.7413773060664
FDG26,5898.651887450489
FDH46,1584.185791906231
FDN13,1200.1899163163978
FDU57,2191.4990722902253
NCI06,2545.287726441095
FDM38,738.6922470020636
NCG42,282.2624366991018
FDL39,2610.220824229299
FDT31,422.98108617350573
FDV59,3274.246078804372
FDB49,1600.8724744404583
FDD58,1416.072148276041
DRN59,641.341665354118
FDX48,2278.8257240011867
FDQ11,3581.104768501473
FDY12,735.2145495848388
FDQ11,3687.3178695288016
DRI11,1705.6493095449364
FDY32,4258.5695850936445
FDS51,904.5061651150255
FDR19,310.0124856429683
DRB13,2340.1788270079155
FDS21,1033.9993485715122
FDQ40,2518.238476318971
NCE55,2519.8165658556145
FDX43,4310.762318590955
FDS12,1835.4177112943682
DRK01,2310.268953749509
FDN25,732.6119231513505
FDB60,2941.6468595571446
FDQ13,1209.6865328426168
DRK13,2881.827943969413
DRF25,382.69338767708933
NCD42,82.87696576170234
FDW25,1177.0561528469998
NCV29,4353.815253975863
NCK42,3153.504590176276
DRJ13,3903.946775327031
DRD15,3285.6813687224285
FDM27,2398.2581592095225
FDZ50,2551.362204515431
FDC04,3437.4161028135522
FDF50,3023.171794467572
FDP15,3677.94213619585
FDK46,3986.742347778772
FDZ56,2248.4207316888383
FDY60,2072.290242285642
FDB10,3527.535230467168
FDR57,2200.0945496176682
FDU58,2730.476431175884
FDH02,1349.9038278228604
FDP48,2707.2076504025094
FDI46,3781.951496263777
FDW56,2861.0360008982375
NCM19,235.8501868223477
FDS50,5063.470761386305
FDK24,613.569836856495
FDO36,2719.4591084363988
FDK45,2596.145222758232
NCL05,671.8612588641045
FDL32,1447.4534011033948
FDA28,1827.4855269682678
FDY36,903.033306838491
FDP32,1639.229185337789
FDL50,1919.2343250977774
DRC24,2219.168491464553
NCS18,1587.396154435739
FDD16,1059.8162679973195
NCV18,1110.997498003627
FDX07,2843.199790713249
NCZ05,2451.114876950387
NCI31,509.62236969412186
FDK14,1151.260224875217
NCR06,604.5074479284335
NCF54,2598.2366335637894
DRG23,317.238442351306
FDD53,595.4238720362301
NCM31,3251.5141758764967
FDT16,3943.748083397396
FDR40,1221.1643055382297
DRG25,2929.701944675494
FDT10,982.9295976586267
FDY32,2353.656588806777
FDN50,1449.2231746618204
FDZ35,222.4988468890748
NCP54,1827.7822546225984
NCD07,1650.0070015720673
FDS02,2677.927663365913
DRN59,556.1419606739241
DRB24,2255.3335627942447
FDP37,3140.6139289323314
DRB01,2599.4465243675695
FDR47,2830.2641839046782
NCM31,295.12430823468077
NCF06,5388.9448814178695
NCV17,3162.9431702318234
FDS10,2585.810621375665
FDN52,1228.8199845749932
FDZ48,1641.5705678546517
FDJ48,3550.953530020596
DRB13,4474.302965388226
FDV59,3295.804261533109
FDL32,1561.393027566899
FDZ12,2088.5384571910577
NCR06,941.7635937112819
FDP51,1854.7823562831045
FDY22,1993.8140123656497
FDZ38,2583.600345632346
NCO54,846.0454148167152
FDR23,2814.2528151649876
FDM38,805.6513002979598
FDS25,1582.4417681714722
FDZ22,1135.995493609678
FDZ20,516.74433966755
FDD45,202.04320608805546
FDN03,3668.2174728200584
NCW30,2800.899968771576
FDY24,1552.8685734126893
FDJ26,429.0894682084013
FDM15,2306.2059770223523
NCW54,1486.69786103909
FDA23,1380.3269028547397
FDA39,78.99963163142215
FDZ12,2009.509258629087
NCB42,1748.6251674570017
FDL16,666.1289832028433
FDO24,354.47622196926346
NCP42,2749.917886366374
FDR19,1815.5121012429036
DRL01,3101.1111273856723
FDV37,2957.7187653742662
FDI41,279.3980372510974
FDF58,976.5471300017917
NCF43,1765.0743304952593
FDN02,3047.9506415093283
NCP41,1685.4514490803865
NCY17,1098.659676379331
FDL58,5876.247370854935
NCA30,4633.1337088846085
FDE46,1860.0112000222593
FDY38,3477.1269448992666
NCH29,2443.4168415970817
FDO20,3532.4896820248555
FDP44,1283.276497864669
FDM02,2307.8743423268356
FDJ14,2041.0544624997062
FDH04,155.64013985748159
DRK23,3414.2951577759964
NCW05,1424.4076011323948
FDF12,2002.1336228152943
FDL51,446.2530354094611
FDN03,3347.2232560216953
DRJ37,2111.8714390515597
FDM12,410.945928948944
FDA16,2881.3744529914725
NCB07,2923.351621202071
NCI17,193.06023096866656
FDR51,2126.0919250570773
FDJ55,3349.54304039256
NCZ17,571.4882046323531
FDU25,861.5165185669982
NCG18,1486.4265453251028
DRM11,3976.879065879496
FDH16,1355.7669297256275
FDZ04,817.7797404764219
NCX53,2144.456986493247
FDX38,1200.3805554560724
FDX09,2579.429631954296
NCW05,1319.4081684138107
NCS41,2887.9215958443715
FDI26,2567.5009118510925
NCZ41,3113.0846593856722
NCK06,1890.7255044609035
FDX23,2452.86217690114
NCA42,2361.432971010388
FDC20,782.0296897429315
DRC49,1768.1141563710662
FDX01,1672.3426316182783
FDC08,3159.129694099445
FDC02,4068.4534558965156
FDK10,2436.886343156376
DRC24,2291.0234794901216
FDW16,192.0124803570645
NCU06,2905.2703485258144
DRA59,2659.2934391463564
FDR24,194.02502814092568
DRL35,500.0787058315126
FDA49,1128.0216333974463
NCC55,524.7506276848236
DRD24,300.5851887296655
NCE55,2576.0328093562025
FDT33,2439.071600650107
NCT53,2204.934085813478
FDS26,3446.898674049342
FDL22,1127.4586138757784
FDP44,1492.3278580822814
FDC52,1826.2148786162145
FDI53,362.99652676477604
FDZ23,2886.529721458259
NCT18,2705.999359840874
FDR13,1791.92180814424
FDB09,253.94066549500815
FDZ60,1462.2390523530917
FDB11,3341.1354187967977
FDC10,1576.975915331206
FDW56,3063.972681422172
FDK14,2078.557139555244
DRE27,2402.431836480336
FDA38,3388.3406479794926
FDT11,2724.0562961376318
FDP15,4053.472544545515
FDV27,1300.2746665687291
FDS36,2681.5998693001334
FDY40,1198.1283689773068
NCF19,746.8763614170524
FDF53,2529.9013278621974
FDS14,3987.8227088017047
FDE56,955.0488976458433
FDZ19,2637.8054236196235
FDZ46,1441.5483385017671
FDR16,2929.4392784409993
FDG29,426.14779314579505
NCE30,3050.162579537023
FDZ40,791.7783568667056
FDG58,2071.3470922938773
DRH03,1335.4617460571394
FDZ47,1330.9750969825386
FDV04,2076.488582291349
FDZ10,1628.4881991910872
FDG46,1735.234967166423
NCF07,1406.2191053690706
FDY44,3223.595860406736
FDB21,3199.572963804576
FDS20,2878.9461616835915
FDS49,1137.2662483365345
FDX55,5155.496966893301
NCQ02,2599.0574518334706
FDR25,3675.1249239752765
DRG39,755.6912913516958
FDB46,3039.586853114157
NCC30,2411.07923766477
FDE58,1870.8547203459912
FDC05,424.4034210902662
FDY15,2282.8965666358317
FDG14,2174.7578020516967
FDL08,3419.4048562905555
FDQ47,489.5674215086091
FDN12,1622.4832027091652
FDW10,2418.50729733638
FDD02,1866.8956428846636
FDX35,490.3587228867239
FDT35,2501.3639082594464
DRN47,380.1887662493808
FDB11,494.28628309864905
FDN20,2367.4349803186715
FDB59,3135.219913708521
FDJ58,2464.6575130765773
FDU60,2547.0408565894622
FDS03,1012.8021606268821
FDU40,425.71034269438115
DRH15,660.93271462598
FDD04,3576.17381315942
FDQ01,3355.099713319677
FDF28,1997.1279663510797
FDD22,242.42443633963322
FDY19,1782.7727543913163
FDN33,1345.219255240489
FDV36,2006.7636761675296
FDW01,323.7185111879933
FDJ28,2923.094683742819
FDB17,2809.5771899500187
FDM40,1887.3791654803442
FDV46,1907.8031715436252
FDQ44,1722.0711433958222
NCD42,551.5331118433593
DRH37,2376.1502713041427
FDR10,2175.3035101694236
NCD06,1119.3207836638826
FDI53,2348.998429665994
FDG16,3258.0954367509016
DRB25,1540.635616103952
FDY09,2662.9356702637488
FDX48,2224.674079167889
FDC03,432.996970136704
FDT47,1626.8992124734286
FDW44,4359.728605506247
FDT24,1083.9093356184192
FDT12,494.6571725835068
NCS38,1774.0764410941651
FDO39,3002.5208977146294
FDA13,534.5876010158985
FDO48,3540.8578612274846
DRJ01,2272.8031574556617
FDD53,413.07886178336116
NCT05,3567.867985437705
FDQ51,663.9516006629359
FDU60,2358.733944933479
FDC59,1010.6112033703047
FDP36,776.369751224127
NCM19,1527.611987253819
FDL16,647.0352260843822
FDE50,2527.792769404057
NCR18,572.1124244280073
NCD30,1545.2919115919328
FDH31,1445.7224790000635
FDD56,349.09093913075935
FDC47,3243.1505748328473
FDZ21,1364.7797676523492
FDM01,1337.134299584512
FDF24,1179.1213469079767
FDW23,520.6409616481627
FDY52,764.1042928350198
DRH37,3976.9883900462714
DRO47,2724.7904251911123
FDR25,3372.5501345407456
FDQ24,5876.177383068965
DRJ51,2934.468768031371
NCU06,3375.464606673485
NCV18,1010.2282753536447
NCC06,3134.5635370372097
FDZ01,1285.4871083801672
FDT14,1768.8720094570242
FDD11,507.88277291616674
FDN09,3565.123763214933
NCO18,428.39908541043076
FDZ50,2703.1909221921633
FDS44,3306.526610721389
FDI36,2878.538753825323
FDA26,442.6981140856602
NCY53,1657.4985170274695
FDF32,2933.507555009509
FDF59,263.1072914326438
FDB20,1098.2459789832765
DRH11,868.9922753892439
FDT03,2318.048447320226
NCH06,3561.741208484039
FDR55,2803.2406037824276
FDI10,2701.9527797452847
FDZ12,1886.4233937462734
FDM12,2834.8014141587564
DRB25,1435.102287349956
NCS41,2716.9994450033196
NCT53,2368.5867763632723
NCD55,537.1875733893366
FDY08,1947.9756693489774
NCP55,801.6577713473405
FDA33,1948.5200156778546
FDQ33,2109.1787347434156
FDE45,4649.291545885324
FDT26,1721.5674531398545
NCV53,3458.07636561806
FDK60,2601.7393296231367
NCJ29,1229.344243758008
FDI15,3358.3834645795823
FDX21,1486.6575562938706
FDV49,552.197301144002
DRO59,1126.7605341684289
FDZ14,1700.3476320964835
FDP32,3342.0510960228153
FDC33,3097.3614861035844
FDT14,264.29665326733016
NCN54,1857.379453383706
FDR57,4034.8181689261473
DRK12,491.4188528543333
FDX52,2922.322509528824
FDX08,390.5814169571322
FDP10,216.9362382564762
NCP50,1117.7082208530364
NCL06,3492.5431939450336
FDP25,3292.784672268491
FDE53,1448.8260921462947
FDL27,1004.8210669392638
FDC35,3204.7902658384537
DRJ47,371.185706190749
FDD16,895.6977985508279
NCN42,2105.71537522086
FDC38,3329.0549989918336
NCO07,3057.5866279908855
FDQ20,533.3008943593933
FDI32,1604.8921436465685
FDN20,342.82334884471584
DRJ51,5229.499656240146
FDU08,1348.7450651759862
DRN37,330.36368128085496
FDD05,246.1719571043668
FDW15,2205.865768373465
FDI52,1744.681153401721
DRM11,3595.8121979995612
NCO06,432.2469844284403
FDU38,2841.0425373302296
FDU59,2086.2667276107723
FDJ10,1995.7812790438195
FDM13,1351.658768190738
NCJ30,321.2549081483895
FDM45,1580.5787568812975
FDP36,686.8000403107915
NCD30,214.5922806911865
FDN48,1380.4417637016352
FDY32,2283.5480769590317
FDU47,2010.3417673384486
FDF17,428.5169397496648
FDP34,2266.077715400237
FDA47,2370.2505106614935
DRD27,2405.643406535571
FDW38,749.3099905697942
FDZ15,268.48799870860887
FDZ03,4832.524623277339
NCN19,2970.380680849865
FDG02,3024.516476157183
FDS31,3011.9292396153805
FDW43,481.26284894702786
FDZ47,192.1387577646505
FDO57,2245.972582766042
NCL07,539.9741080884547
NCV42,1414.4966069990842
FDP40,1721.9007267759284
FDP48,431.4041368119266
FDH21,2508.4763917148293
NCP02,949.5675035771721
FDK24,662.885340063928
FDC41,984.9860938051179
FDF08,1188.6653922311261
FDO49,650.4933920748097
FDS56,6202.246252945597
FDX46,784.0320869020339
FDQ07,3218.4453865233218
FDC32,189.7697850100707
FDT21,511.5059478680675
FDG58,2220.5690911077063
FDW14,1149.0693330800723
DRA12,3226.379351167313
FDV27,1207.9289810872551
DRD25,1576.463818953329
DRF48,4575.726681300272
FDX24,1307.9900993719864
DRJ51,3003.6602123254665
FDE45,2526.541613340653
FDE14,1580.4294814587527
FDG53,1728.0672436166958
FDT08,2094.9908707141085
DRC27,5395.149515372224
FDG20,2661.913204815953
FDC21,1605.1112804180025
FDV31,2333.422684771687
FDB58,1948.6871323913947
FDV23,1810.344537839986
FDA25,216.4630110073938
FDC15,2215.4516131653118
FDU47,1929.1428129392764
FDE23,628.8071933373525
FDS08,2399.408987387412
FDW03,2648.397127669274
FDJ60,2087.4221011164773
FDM34,1876.227194443155
FDW33,1466.4792050721649
FDZ40,719.3206911211431
FDE33,943.2045379923486
NCC06,285.51364128244427
FDU11,1871.1054117042522
FDL44,2456.320014623144
NCZ29,1933.8018439334498
FDG28,537.9504821785413
FDL12,780.4213086353654
FDD52,1477.801242716895
FDO15,1041.684557606737
NCN29,1215.973101872257
FDW36,1447.691047063346
FDB21,3113.437011770072
FDZ28,1732.611038685211
FDY10,1753.3922336776295
DRG39,766.8811014614321
FDN28,1340.5233572497787
FDV15,1586.2412320710218
DRI13,3373.4665479506225
FDH20,1525.3699400741793
FDY51,3338.7139688420666
FDE16,3082.4695451602597
FDX40,401.08079802011133
FDC48,991.0774584235946
FDS14,2247.979336361401
FDX56,3149.746452041849
FDI10,2560.0244854511943
FDI14,2060.061256530243
DRM48,530.1349265923808
NCH07,4012.589002670951
FDY26,2940.3239099459506
FDD02,3121.853747728841
FDM12,2880.4802909784376
DRF01,277.471235881581
FDV36,1899.837862406379
DRI59,3146.0867017148717
FDV03,2052.243695886456
FDO39,2906.1162130579914
NCB07,2595.8856416291665
FDH38,2903.8848911014607
FDZ13,774.1291330282302
NCZ30,1867.127553208003
NCA06,460.80071674403473
FDB04,1161.8848919396326
FDN50,1308.9724196575205
NCG06,3454.77669133202
NCY17,520.2273259521069
FDC23,2629.301480287564
FDK33,3061.076951370761
FDR03,3218.9576198341474
FDZ07,946.6586973696158
FDO38,1099.017495030277
FDS59,1614.0618379637372
DRM11,492.3820732526853
FDX52,4958.0425155434195
DRJ35,769.2015082440266
NCP53,3244.7604144385114
FDW15,311.22714916132094
DRI47,2007.6633021296113
DRZ11,1812.286737879283
FDS02,2853.5880762830398
DRD49,3103.2140853601873
FDW38,695.0392905955532
FDR21,348.2568089162707
FDE40,974.0252876689755
FDI02,1476.2758732202353
FDQ04,547.5650356713007
FDY14,3764.4867284275647
NCT54,1370.284447960085
DRD25,1533.1301836093726
DRE01,3599.219952450608
FDJ12,452.5141268898652
NCZ05,1495.4839012524017
DRB25,215.01294043387412
NCC31,2315.5317933079846
FDM16,1012.0802463926111
DRG11,1425.0264355155296
FDV24,3624.7264290920066
FDV43,608.1857527289753
FDG05,2045.236585535693
FDV23,267.6651994407238
FDI58,1113.126121952902
FDQ11,4030.773351547072
FDC05,5061.894149128542
FDF40,3551.566765113618
FDU02,2916.2517075316764
FDT32,2757.822938537909
NCF06,3304.0490577238957
FDT46,676.6413916737309
FDR58,171.32412718199473
FDY04,2441.1311496315016
FDT58,2306.796067832924
FDE46,2166.545510217355
DRH11,793.8423184338953
DRI51,2432.26482442244
FDC35,3148.2464954662855
FDP45,3932.8612822064265
FDC45,2579.5543981021274
FDU01,2670.0820643885804
FDJ53,252.80628069518443
FDJ46,2621.7141912220923
FDX07,2831.0787491066576
NCI30,3307.4084356779003
FDE47,3132.5870565888513
FDV48,1116.4696159492717
FDN16,211.89799100951308
FDM52,2082.667970095915
FDA32,5285.923558727265
FDH05,3427.1334027982366
FDW25,167.33345677483453
FDQ09,1665.489230274871
NCM17,110.41400811365943
DRM59,1957.685657677931
FDV47,2061.1507790563833
DRE15,1121.3048605910785
FDS25,220.53374139962915
NCZ05,1313.3379949064274
NCV05,342.55452230672904
DRM37,2847.5989017851275
FDV58,4989.917058113281
FDN22,5884.390109995076
NCO06,451.90643678563146
FDT56,131.4906453438432
FDM02,1212.2827241597504
FDA09,2569.4960846288627
NCC06,2047.0022505224676
NCL54,2671.2912474581967
NCB55,853.9864687939612
FDB12,1489.9833014989772
NCA54,2697.9471550323537
NCS38,1729.4293358264172
FDC02,3800.601727943015
FDK44,345.35768110819106
FDE16,3264.8028801531336
NCS05,2126.826491920282
FDZ59,2329.360315569109
FDI20,3140.519783545198
FDQ14,2125.634180429811
FDF53,2698.3263738221103
FDW25,1277.5856146668248
NCQ43,227.79722287646024
FDX52,2951.880952180863
FDE28,3192.8923923735565
FDN15,2005.2830459011716
FDO28,1733.3987636520096
FDQ33,2024.1964672706317
FDM22,111.538269150667
FDJ03,685.2404439665203
FDI16,747.1000938269708
FDI09,4622.434488171136
FDX55,3120.485950777991
FDS23,3252.8504404386804
DRC12,2850.9130630873465
FDH41,3075.6314036577423
FDN01,2308.624275554273
FDV55,1904.6376714537832
NCJ19,752.3411173869758
NCY29,141.42881929033243
FDP03,1643.4031864686895
FDZ52,1426.5087887521743
FDH31,212.3744145271683
FDQ19,2989.0058699550173
FDS15,1627.8278484521688
FDN32,2865.210976375442
FDH32,1419.6791292505295
FDF33,1571.7563418284797
FDJ22,2788.701504343007
FDG56,142.2599847740488
FDC05,2933.816484126859
FDK09,3401.0843405960977
NCV29,2610.34531970035
NCC43,458.9277140998711
NCA42,2356.782676803507
FDC10,1837.972385396477
FDC16,1176.7472148812074
NCL17,1876.5018576846326
FDA51,1731.3126753494425
FDW01,2248.937481081576
NCF30,1832.2687122574675
FDN49,526.3403975530385
FDY20,1215.2897034464415
FDC15,2266.2641376951974
FDY24,870.8345811143985
